X__1,FDR,desc
PBANKA_1115300,4.51085189015291e-50,"glideosome-associated protein 40, putative"
PBANKA_1115400,0.00572925782949585,"BolA-like protein, putative"
PBANKA_1116500,8.41660544731359e-09,"mitochondrial import receptor subunit TOM40, putative"
PBANKA_1116900,0.000131174672378386,"conserved Plasmodium protein, unknown function"
PBANKA_1117700,8.61872402977455e-06,"malate dehydrogenase, putative"
PBANKA_1117800,1.23704720321789e-06,rhomboid protease ROM10
PBANKA_1118600,0.00301778045992667,"cell division cycle protein 48 homologue, putative"
PBANKA_1119600,7.90032629833605e-07,"merozoite surface protein 10, putative"
PBANKA_1120100,5.332165585634099e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1120200,1.50570881828563e-11,"pyridoxine biosynthesis protein PDX1, putative"
PBANKA_1120400,0.001006970558885,"inner membrane complex protein 1j, putative"
PBANKA_1120700,2.5423676067686497e-48,"nascent polypeptide-associated complex subunit alpha, putative"
PBANKA_1121900,3.41701047542183e-13,chorismate synthase
PBANKA_1122200,0.0279755310639365,"EGF-like membrane protein, putative"
PBANKA_1122400,6.27895806969663e-06,"superoxide dismutase [Fe], putative"
PBANKA_1122900,6.75264344436139e-05,"hexokinase, putative"
PBANKA_1123200,0.00125112579279931,CPW-WPC family protein
PBANKA_1123400,4.0829960684237895e-05,"anaphase-promoting complex subunit 11, putative"
PBANKA_1123600,2.49769269253688e-07,"N-acetylglucosaminylphosphatidylinositol deacetylase, putative"
PBANKA_1124900,2.5131253617327e-07,"oxidoreductase, putative"
PBANKA_1125100,8.39909436733556e-13,"3-oxoacyl-acyl-carrier protein synthase, putative"
PBANKA_1125500,9.01001733056078e-15,"ATPase, putative"
PBANKA_1125600,1.8715040422536597e-30,"pyruvate kinase, putative"
PBANKA_1125700,0.00151682322117613,"mitochondrial ribosomal protein L46 precursor, putative"
PBANKA_1125900,3.0900114333469896e-05,"ankyrin-repeat protein, putative"
PBANKA_1126200,2.69656538070189e-30,"protein DJ-1, putative"
PBANKA_1126700,8.0169352145151e-09,"6-pyruvoyltetrahydropterin synthase, putative"
PBANKA_1126800,4.99416853558997e-13,"HECT-domain (ubiquitin-transferase), putative"
PBANKA_1127000,0.0067175703085865296,choline/ethanolaminephosphotransferase
PBANKA_1127700,0.00621456130668589,"nicotinate phosphoribosyltransferase, putative"
PBANKA_1127900,0.0347157968324229,"RAP protein, putative"
PBANKA_1128500,0.00048585531948624,"SET domain protein, putative"
PBANKA_1128700,0.0041971980799191,"phosphatidylinositol/phosphatidylcholine transfer protein, putative"
PBANKA_1128800,0.00198052064113,CPW-WPC family protein
PBANKA_1129000,3.00500156475766e-05,"secreted ookinete protein, putative"
PBANKA_1129100,0.0176722878351296,"DNA polymerase epsilon catalytic subunit A, putative"
PBANKA_1130100,0.028251461903224,"RNA polymerase II transcription factor B subunit 4, putative"
PBANKA_1130300,3.95277362464121e-11,"reactive oxygen species modulator 1, putative"
PBANKA_1130400,1.8417190098938698e-11,"proteasome subunit alpha type-4, putative"
PBANKA_1130500,2.38307522296044e-14,"proteasome subunit alpha type-7, putative"
PBANKA_1132100,0.00010830546369396899,"splicing factor 3B subunit 5, putative"
PBANKA_1132600,6.85987797123143e-08,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1132900,1.54978873544743e-19,"regulator of chromosome condensation, putative"
PBANKA_1133100,9.09683163694888e-06,"serine/threonine protein kinase, putative"
PBANKA_1133200,4.32035057331174e-15,cdc2-related kinase 2
PBANKA_1133300,3.74611006589011e-06,elongation factor 1-alpha
PBANKA_1133400,0.0210250314270502,elongation factor 1-alpha
PBANKA_1133500,0.000234686016242635,glutamate--tRNA ligase
PBANKA_1134100,1.7556736401750197e-21,"T-complex protein 1 subunit delta, putative"
PBANKA_1134200,1.12703928335076e-09,"pyrroline-5-carboxylate reductase, putative"
PBANKA_1134800,0.0103580487483051,"zinc finger protein, putative"
PBANKA_1135100,1.8005186595458104e-05,"40S ribosomal protein S15, putative"
PBANKA_1135200,1.20497221732367e-10,"GTP-binding protein, putative"
PBANKA_1135700,1.9918179419604199e-19,"CUGBP Elav-like family member 1, putative"
PBANKA_1135800,0.0072081061861760205,"conserved Plasmodium protein, unknown function"
PBANKA_1136200,5.9788946746537695e-24,"conserved Plasmodium protein, unknown function"
PBANKA_1136400,0.0113272292245969,"ER membrane protein complex subunit 3, putative"
PBANKA_1137000,2.76057561957909e-05,bergheilysin
PBANKA_1137200,0.00543109565394238,"protein transport protein Sec24A, putative"
PBANKA_1137400,7.271912912907489e-29,"conserved Plasmodium protein, unknown function"
PBANKA_1137700,0.0291798444551217,"cytochrome c oxidase subunit 2, putative"
PBANKA_1137800,3.0832084085587103e-15,glideosome-associated connector
PBANKA_1137900,9.61746849107024e-05,"proliferating cell nuclear antigen 1, putative"
PBANKA_1138000,1.76576044133017e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1138100,3.18106651887176e-05,"14-3-3 protein, putative"
PBANKA_1138200,8.94544095506657e-11,"RuvB-like helicase 3, putative"
PBANKA_1138600,1.07392650614465e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1138700,3.0386323618331104e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1139200,0.0217535811577204,"bifunctional polynucleotide phosphatase/kinase, putative"
PBANKA_1139600,0.00206384557671739,"conserved Plasmodium protein, unknown function"
PBANKA_1140700,2.4336757030614603e-11,ferrochelatase
PBANKA_1142400,1.7000961977152e-06,"nucleoside diphosphate kinase b, putative"
PBANKA_1142900,1.46115352070349e-05,"suppressor of kinetochore protein 1, putative"
PBANKA_1143500,0.0363628383020144,"ribosome biogenesis protein MRT4, putative"
PBANKA_1143700,7.753871710258481e-05,"secreted ookinete protein, putative"
PBANKA_1144700,0.0010711718497763301,"DNA repair endonuclease XPF, putative"
PBANKA_1145400,1.42002141871586e-05,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_1145600,2.93092771429002e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1145800,3.152638835622439e-05,membrane associated histidine-rich protein 1a
PBANKA_1145900,0.00941414863556182,membrane associated histidine-rich protein 1b
PBANKA_1200600,0.0249162591109549,"Plasmodium exported protein, unknown function"
PBANKA_1200800,1.24412076127766e-07,"transformer-2 protein homolog beta, putative"
PBANKA_1201100,0.000493629782322215,"conserved Plasmodium protein, unknown function"
PBANKA_1201600,0.0016594860114352,"ribosome-binding factor A, putative"
PBANKA_1201900,2.6921513079588695e-27,"40S ribosomal protein S20e, putative"
PBANKA_1202100,0.0072081061861760205,"MKT1 domain-containing protein, putative"
PBANKA_1202200,1.97258300663232e-20,"U5 small nuclear ribonucleoprotein component, putative"
PBANKA_1202400,1.77303366336997e-07,"60S ribosomal protein L13, putative"
PBANKA_1203000,3.03643443185466e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1203700,0.000387904505489173,"regulator of nonsense transcripts 1, putative"
PBANKA_1204300,0.0402730872817359,"CCR4-NOT transcription complex subunit 5, putative"
PBANKA_1204400,2.3768187304279603e-13,"DNA/RNA-binding protein Alba 3, putative"
PBANKA_1204500,0.0452035124022843,"conserved Plasmodium protein, unknown function"
PBANKA_1205000,0.00120426691831858,"single-strand telomeric DNA-binding protein GBP2, putative"
PBANKA_1205400,4.43473779599579e-12,"rho GTPase-activating protein, putative"
PBANKA_1206800,0.0216425832792259,"zinc finger (CCCH type) protein, putative"
PBANKA_1206900,3.23374937584029e-05,"tubulin beta chain, putative"
PBANKA_1207000,0.00030275493128779197,"nucleolar protein 5, putative"
PBANKA_1207700,3.50548304294494e-12,"zinc finger protein, putative"
PBANKA_1209800,0.0428279673250858,"proteasome subunit beta type-5, putative"
PBANKA_1210200,8.5206365047377e-06,"PRE-binding protein, putative"
PBANKA_1210500,0.000524976475907394,"conserved Plasmodium protein, unknown function"
PBANKA_1210600,3.14837347812178e-06,"rhoptry associated adhesin, putative"
PBANKA_1210900,0.0036662326202519897,"phosphoglucomutase, putative"
PBANKA_1211500,1.83156064965127e-06,"U3 small nucleolar RNA-associated protein 13, putative"
PBANKA_1211800,5.081638639391829e-19,"conserved Plasmodium protein, unknown function"
PBANKA_1212200,3.84844725469185e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1212300,0.024637031082948,"translation initiation factor eIF-2B subunit delta, putative"
PBANKA_1212600,6.09519605850652e-05,male gamete fusion factor HAP2
PBANKA_1212700,0.0199283715591922,"SPRY domain-containing protein, putative"
PBANKA_1213100,8.2937784208998e-05,"prohibitin, putative"
PBANKA_1213300,1.47061184443568e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1213600,1.09819584524947e-08,"cysteine--tRNA ligase, putative"
PBANKA_1213700,6.18726937791904e-07,"methionine aminopeptidase 1b, putative"
PBANKA_1214000,2.10081065890248e-35,"heat shock protein 60, putative"
PBANKA_1214300,1.7619175640945597e-38,"enolase, putative"
PBANKA_1215000,0.041980789560569005,"survival motor neuron-like protein, putative"
PBANKA_1215100,5.517264379386279e-10,"Rh5 interacting protein, putative"
PBANKA_1215400,0.0298976501236367,"conserved Plasmodium protein, unknown function"
PBANKA_1216500,7.985294477488141e-35,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1216700,0.00135498129864409,"WD repeat-containing protein, putative"
PBANKA_1217100,0.00116885126457653,"protein kinase, putative"
PBANKA_1217700,0.0402799165325981,ATP-dependent RNA helicase DDX6
PBANKA_1218100,5.3084292761987194e-08,oocyst capsule protein Cap380
PBANKA_1218200,5.3935903382690596e-24,"T-complex protein 1 subunit epsilon, putative"
PBANKA_1218900,2.0650923829759603e-09,"elongation factor 1-delta, putative"
PBANKA_1219000,6.22214774741642e-06,"heat shock protein 90, putative"
PBANKA_1219100,0.000677986489164128,inner membrane complex protein 1d
PBANKA_1219300,0.000398279113444393,"heat shock protein 110, putative"
PBANKA_1220900,3.33491527705743e-17,"conserved Plasmodium protein, unknown function"
PBANKA_1221000,7.10236630347059e-07,"DNA repair protein RAD14, putative"
PBANKA_1222400,0.000583422227187242,"ubiquitin regulatory protein, putative"
PBANKA_1223100,2.1235573799874202e-17,"proteasome subunit alpha type-6, putative"
PBANKA_1223600,0.000174850734016303,"YEATS domain-containing protein, putative"
PBANKA_1224400,7.973178089914859e-07,"ferlin, putative"
PBANKA_1224900,2.60044791347951e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1225000,4.60840839120655e-05,"serine/threonine protein kinase, FIKK family"
PBANKA_1226500,0.0115521895548101,"proteasome subunit beta type-4, putative"
PBANKA_1226600,0.0039790908305564,"tubulin gamma chain, putative"
PBANKA_1226800,0.000796977603612561,"DNA repair and recombination protein RAD54, putative"
PBANKA_1226900,0.00309634513092086,"mitogen-activated protein kinase organizer 1, putative"
PBANKA_1228300,1.0532429102876198e-31,"lysine-specific histone demethylase, putative"
PBANKA_1228800,0.0282099083033277,"protein kinase, putative"
PBANKA_1228900,0.0071393555150394,von Willebrand factor A domain-related protein
PBANKA_1229000,1.06177280419025e-11,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_1229200,0.0068121921247062895,"60S ribosomal protein L19, putative"
PBANKA_1229800,3.9979524278792204e-08,enoyl-acyl carrier reductase
PBANKA_1230200,0.000138892056568186,cdc2-related protein kinase 5
PBANKA_1230500,0.0179453761041246,"RNA and export factor binding protein, putative"
PBANKA_1231000,4.09286728257702e-07,"40S ribosomal protein S11, putative"
PBANKA_1231300,7.73920977926178e-07,"major facilitator superfamily domain-containing protein, putative"
PBANKA_1231600,0.0363128671364603,AP2 domain transcription factor AP2-O2
PBANKA_1231700,1.37510192177789e-15,"60S ribosomal protein L2, putative"
PBANKA_1231800,0.0471113091320621,"60S ribosomal protein L12, putative"
PBANKA_1232100,0.00727780842056003,"serine/arginine-rich splicing factor 1, putative"
PBANKA_1232500,7.65008944869438e-13,"eukaryotic translation initiation factor 3 subunit B, putative"
PBANKA_1233400,2.4686502369842203e-12,"WD repeat-containing protein 26, putative"
PBANKA_1233800,7.200975182396591e-07,"histone RNA hairpin-binding protein, putative"
PBANKA_1233900,6.241099400198529e-19,"50S ribosomal protein L14, mitochondrial, putative"
PBANKA_1234000,2.97771227747179e-06,"V-type proton ATPase 16 kDa proteolipid subunit, putative"
PBANKA_1234200,0.00019624067560336202,"40S ribosomal protein S24, putative"
PBANKA_1235600,2.4075136931454e-30,"adenosylhomocysteinase, putative"
PBANKA_1236300,8.18766701539395e-07,"ATP-dependent RNA helicase DDX1, putative"
PBANKA_1236400,8.64207313177099e-09,"AFG1-like ATPase, putative"
PBANKA_1237000,3.07553411867631e-15,"18S rRNA (guanine-N(7))-methyltransferase, putative"
PBANKA_1237200,0.000131958738960792,"50S ribosomal protein L17, apicoplast, putative"
PBANKA_1237400,0.00595253662142527,iron-sulfur assembly protein
PBANKA_1237500,1.0582337924174099e-19,"pre-mRNA-splicing factor BUD31, putative"
PBANKA_1238200,1.80639397125153e-16,"DnaJ protein, putative"
PBANKA_1238700,1.25562296806541e-11,"conserved Plasmodium protein, unknown function"
PBANKA_1238800,1.6742743019766102e-05,"karyopherin beta, putative"
PBANKA_1239800,1.1426307403579799e-10,"zinc finger protein, putative"
PBANKA_1240500,1.3600274506539699e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1240600,0.00132882816970921,"inner membrane complex protein 1g, putative"
PBANKA_1240700,3.8198335424045196e-10,NIMA related kinase 2
PBANKA_1241900,0.000136655307612922,"ubiquitin-conjugating enzyme E2 N, putative"
PBANKA_1242100,5.9641714446451e-05,"methionine aminopeptidase 1a, putative"
PBANKA_1242300,2.56873977186691e-10,Hsc70-interacting protein
PBANKA_1242400,1.46065704064214e-16,"conserved Plasmodium protein, unknown function"
PBANKA_1242600,0.000154957520879787,"proteasome maturation factor UMP1, putative"
PBANKA_1242800,0.00652322474728274,"eukaryotic translation initiation factor 3 subunit E, putative"
PBANKA_1243300,0.00012824663644813998,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1243500,8.032677314497349e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1243600,7.20172266457857e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1244000,2.93092771429002e-07,"cell cycle regulator protein, putative"
PBANKA_1245200,2.7854252925941996e-75,CPW-WPC family protein
PBANKA_1246600,4.84828741046371e-11,cleft-like protein 1
PBANKA_1300700,2.45740498840648e-10,LCCL domain-containing protein
PBANKA_1300800,0.000547117729257197,cysteine repeat modular protein 4
PBANKA_1301000,0.0433309161235333,"conserved protein, unknown function"
PBANKA_1301400,1.9081523304562803e-16,"proteasome subunit alpha type-1, putative"
PBANKA_1302200,0.0386250325519786,"translocation protein sec62, putative"
PBANKA_1302600,1.32555024576025e-06,"DNA primase small subunit, putative"
PBANKA_1302800,2.07747859041926e-15,thioredoxin peroxidase 1
PBANKA_1302900,0.0467180510822859,"copper transporter, putative"
PBANKA_1303300,0.0179100590254901,"cytochrome b-c1 complex subunit Rieske, putative"
PBANKA_1303500,1.0341111253180599e-31,"conserved Plasmodium protein, unknown function"
PBANKA_1303600,1.2280069039955802e-09,"leucine carboxyl methyltransferase, putative"
PBANKA_1303800,6.3827383251757e-24,"triosephosphate isomerase, putative"
PBANKA_1305100,0.000590478083960166,"60S ribosomal protein L1, putative"
PBANKA_1305200,0.000699064493321583,"serine/threonine protein kinase, putative"
PBANKA_1305300,0.00020476965836965802,"FACT complex subunit SSRP1, putative"
PBANKA_1305600,0.0315186151828303,"mitochondrial inner membrane protease ATP23, putative"
PBANKA_1306000,2.5114438038416e-07,"replication factor A protein 3, putative"
PBANKA_1306100,0.0075946758115676295,"GTP-binding protein, putative"
PBANKA_1306200,7.47162238136886e-28,"tRNA import protein tRIP, putative"
PBANKA_1306400,0.0063407550552090205,"geranylgeranyl transferase type-2 subunit alpha, putative"
PBANKA_1306500,7.31936020956752e-06,TRAP-like protein
PBANKA_1307100,0.000486948480234081,"conserved Plasmodium protein, unknown function"
PBANKA_1307200,0.0274516379762273,"U6 snRNA-associated Sm-like protein LSm5, putative"
PBANKA_1307300,9.589390210345491e-09,"WD repeat-containing protein, putative"
PBANKA_1307400,4.54880869089203e-06,"poly(A)-specific ribonuclease PARN, putative"
PBANKA_1308500,0.0197217533488157,"shikimate dehydrogenase, putative"
PBANKA_1308600,7.25856766097197e-07,fructose-bisphosphate aldolase 2
PBANKA_1308900,2.25492288461413e-05,"histidine--tRNA ligase, putative"
PBANKA_1309500,0.0204905234522728,"conserved Plasmodium protein, unknown function"
PBANKA_1309900,1.1737896887992301e-11,"M17 leucyl aminopeptidase, putative"
PBANKA_1310100,0.000120833563625474,"pyruvate dehydrogenase E1 component subunit beta, putative"
PBANKA_1310400,8.537472650231679e-13,"centrin-2, putative"
PBANKA_1311000,0.0424229687800279,"conserved Plasmodium protein, unknown function"
PBANKA_1311100,0.0008121837649094191,"mitochondrial ribosomal protein S14 precursor, putative"
PBANKA_1311300,1.60371048233706e-06,"inner membrane complex protein, putative"
PBANKA_1312200,3.35701960160888e-20,"ubiquitin-protein ligase, putative"
PBANKA_1312600,0.0125735012968512,"conserved Plasmodium protein, unknown function"
PBANKA_1312900,3.5200279629764704e-14,"conserved Plasmodium protein, unknown function"
PBANKA_1313000,0.013941923862359,"transcription factor IIIb subunit, putative"
PBANKA_1314200,0.007631258658569029,"conserved Plasmodium protein, unknown function"
PBANKA_1314600,2.8271206702157197e-07,"acetyl-CoA acetyltransferase, putative"
PBANKA_1314800,1.94894437085914e-36,"elongation factor 2, putative"
PBANKA_1315700,1.75209283863217e-30,rhoptry neck protein 2
PBANKA_1316400,4.435450219789179e-17,"U1 snRNP-associated protein, putative"
PBANKA_1317200,1.53125020614728e-08,"NAD(P) transhydrogenase, putative"
PBANKA_1317300,1.3835008672132299e-08,"RAP protein, putative"
PBANKA_1317400,1.7699960482580697e-102,"HSP90 co-chaperone p23, putative"
PBANKA_1317500,0.00151872047993243,"glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase, putative"
PBANKA_1317600,0.0306692343849141,"conserved Plasmodium protein, unknown function"
PBANKA_1317800,0.0136719307662619,"tRNA intron endonuclease, putative"
PBANKA_1318100,1.12203137671374e-05,"aminopeptidase P, putative"
PBANKA_1318300,0.00020961518991506798,"mitochondrial ribosomal protein S11 precursor, putative"
PBANKA_1318400,2.07942162180752e-14,"6-phosphogluconate dehydrogenase, decarboxylating, putative"
PBANKA_1318600,7.04235842439804e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1318800,1.9463995442638e-06,protein tyrosine phosphatase
PBANKA_1318900,8.50915380038825e-19,"methyltransferase, putative"
PBANKA_1319000,1.44378094451929e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1319200,0.010088862760924999,"AP-1 complex subunit gamma, putative"
PBANKA_1319300,1.1443066897286199e-06,"ferlin, putative"
PBANKA_1319400,0.000747351297488426,"conserved Plasmodium protein, unknown function"
PBANKA_1319600,0.00020236650156095802,"polyprenol reductase, putative"
PBANKA_1319700,0.00223069247157362,"AP2 domain transcription factor, putative"
PBANKA_1320300,3.16413714768119e-06,"mitochondrial ribosomal protein L28 precursor, putative"
PBANKA_1320400,0.000205130401210388,"conserved Plasmodium protein, unknown function"
PBANKA_1320500,2.1290897681558502e-17,"V-type H(+)-translocating pyrophosphatase, putative"
PBANKA_1320700,0.000102106062391894,"signal peptide peptidase, putative"
PBANKA_1320900,0.0288084232634815,"thioredoxin 1, putative"
PBANKA_1321700,0.000246783204847478,berghepain-1
PBANKA_1322500,6.09575596309746e-06,"DNA-directed RNA polymerase III subunit RPC5, putative"
PBANKA_1322800,0.0266781358427556,"GTP-binding protein, putative"
PBANKA_1323300,3.78730609561629e-08,"pyridoxal 5'-phosphate synthase, putative"
PBANKA_1323400,0.0154400465490064,"bax inhibitor 1, putative"
PBANKA_1323700,0.0132375425389543,"FYVE and coiled-coil domain-containing protein, putative"
PBANKA_1323900,0.00023918798406983598,"conserved Plasmodium protein, unknown function"
PBANKA_1324100,3.41724897144204e-23,"ubiquitin carboxyl-terminal hydrolase isozyme L3, putative"
PBANKA_1324600,1.86614099333657e-09,"apicoplast ribosomal protein S10 precursor, putative"
PBANKA_1325100,0.00397320010548514,"conserved Plasmodium protein, unknown function"
PBANKA_1325200,0.0110428683106155,"meiotic nuclear division protein 1, putative"
PBANKA_1325300,0.000351227487772135,"splicing factor 3B subunit 2, putative"
PBANKA_1325600,2.6891556696125902e-17,"valine--tRNA ligase, putative"
PBANKA_1325900,1.09915605760774e-33,"conserved Plasmodium protein, unknown function"
PBANKA_1326400,6.075482169341559e-93,glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1326800,1.43169962109494e-16,"replication factor C subunit 3, putative"
PBANKA_1326900,4.74713865088875e-13,"DNA polymerase alpha subunit B, putative"
PBANKA_1327100,0.0277156543017964,"EF-hand calcium-binding domain-containing protein, putative"
PBANKA_1327800,2.20275147674705e-15,"zinc finger protein, putative"
PBANKA_1328000,4.040777405258429e-06,serine/threonine protein phosphatase UIS2
PBANKA_1329100,2.0889233491870498e-05,plasmepsin VIII
PBANKA_1329200,0.00295502483699475,"dynein beta chain, putative"
PBANKA_1329300,9.07666248787424e-18,"40S ribosomal protein S3, putative"
PBANKA_1329500,0.0151704758758886,protein phosphatase containing kelch-like domains
PBANKA_1329700,0.00836034550446984,"26S proteasome regulatory subunit RPN2, putative"
PBANKA_1330800,7.899380133493139e-06,"DNA/RNA-binding protein KIN17, putative"
PBANKA_1331900,0.0021749867008926,"eukaryotic initiation factor 4a, putative"
PBANKA_1332700,0.010104562647214,duffy-binding protein
PBANKA_1332800,1.0849676531983299e-06,acetyl-CoA carboxylase
PBANKA_1333300,0.000553628178978322,"conserved Plasmodium protein, unknown function"
PBANKA_1333800,0.0293298861234793,"RAP protein, putative"
PBANKA_1334200,0.00334470972725585,"RNA 3'-terminal phosphate cyclase-like protein, putative"
PBANKA_1334300,1.0276500832128999e-29,exported protein 2
PBANKA_1334400,0.0154357910836868,"inorganic anion antiporter, putative"
PBANKA_1334800,0.0039105420220903395,"conserved Plasmodium protein, unknown function"
PBANKA_1336000,0.000116653831104832,"conserved Plasmodium protein, unknown function"
PBANKA_1336100,7.69535553040277e-05,"dihydroorotase, putative"
PBANKA_1337200,7.753871710258481e-05,"protein transport protein SFT2, putative"
PBANKA_1337300,1.48866122803415e-16,"conserved Plasmodium protein, unknown function"
PBANKA_1338100,3.08260344536149e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1338300,0.005993822187836739,"60S ribosomal protein L6, putative"
PBANKA_1338900,1.7823842363217497e-22,"glideosome associated protein with multiple membrane spans 1, putative"
PBANKA_1339900,0.00566541018507566,"SNARE protein, putative"
PBANKA_1340000,1.02476697230621e-07,"dihydrofolate synthase/folylpolyglutamate synthase, putative"
PBANKA_1340100,5.01414218824332e-45,L-lactate dehydrogenase
PBANKA_1340300,0.0423044148757238,"phosphoribosylpyrophosphate synthetase, putative"
PBANKA_1340400,0.00830429038739025,"lactate dehydrogenase, putative"
PBANKA_1340900,4.0337750684638394e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1341100,0.0296598301542011,"conserved Plasmodium protein, unknown function"
PBANKA_1343000,4.25016713472292e-08,"ribose-phosphate pyrophosphokinase, putative"
PBANKA_1343200,0.00303041741570323,"conserved Plasmodium protein, unknown function"
PBANKA_1343300,9.67245210424543e-07,"proteasome subunit beta type-7, putative"
PBANKA_1343800,0.00862104636047938,transcriptional regulatory protein sir2a
PBANKA_1344400,1.03934045467594e-40,"AMP deaminase, putative"
PBANKA_1345200,7.07488647275617e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1345800,0.000265779836488709,"RNA-binding protein, putative"
PBANKA_1346200,0.0029144910086495897,"signal peptidase 21 kDa subunit, putative"
PBANKA_1346300,1.55363365640083e-16,CPW-WPC family protein
PBANKA_1346600,0.00959115420740081,"glutamine--tRNA ligase, putative"
PBANKA_1346700,0.0284529656496288,"60S ribosomal protein L23, putative"
PBANKA_1347000,2.2980201703051502e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1347700,0.00132882816970921,"isoleucine--tRNA ligase, putative"
PBANKA_1347800,4.90909824414106e-07,"20 kDa chaperonin, putative"
PBANKA_1348000,0.0271317629154177,"transmembrane protein Tmp21 homologue, putative"
PBANKA_1348100,0.0389673814481332,"conserved protein, unknown function"
PBANKA_1348500,4.0829960684237895e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1349000,2.153914874397039e-111,MSP7-like protein
PBANKA_1349100,5.816456860111129e-25,MSP7-like protein
PBANKA_1349300,0.0017300971774013199,"conserved Plasmodium protein, unknown function"
PBANKA_1349800,0.00048585531948624,thrombospondin-related anonymous protein
PBANKA_1350400,2.1385435054925e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1350600,0.00045983560920933496,"nuclear movement protein, putative"
PBANKA_1351400,1.7263689679005303e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1351500,0.000817527985697142,calcium-dependent protein kinase 5
PBANKA_1351800,4.01327434516538e-06,"26S proteasome regulatory subunit RPN3, putative"
PBANKA_1352000,9.73098264276599e-08,"elongation factor 1-gamma, putative"
PBANKA_1352500,1.1935698336327801e-11,CPW-WPC family protein
PBANKA_1352600,6.70809482874138e-07,"serine/threonine protein kinase, putative"
PBANKA_1353100,1.4091040851423202e-08,"conserved Plasmodium protein, unknown function"
PBANKA_1353800,0.0154012703642202,"conserved Plasmodium protein, unknown function"
PBANKA_1354300,0.000434754433989041,"sodium-dependent phosphate transporter, putative"
PBANKA_1354400,3.14261069658335e-25,"60S ribosomal protein L18, putative"
PBANKA_1354500,2.0898421269708502e-12,"60S ribosomal protein L18-2, putative"
PBANKA_1354900,3.0440896037223703e-06,"inner membrane complex protein 1k, putative"
PBANKA_1355000,0.0034471179957908603,"V-type proton ATPase subunit D, putative"
PBANKA_1355100,4.9386258794583e-25,"40S ribosomal protein S6, putative"
PBANKA_1355500,1.6639752941600797e-14,"casein kinase II beta chain, putative"
PBANKA_1355700,0.0456276515192764,myosin A
PBANKA_1355800,3.95511782952485e-12,"DNA-directed RNA polymerases I, II, and III subunit RPABC4, putative"
PBANKA_1355900,3.81966935164395e-05,"phosphoenolpyruvate carboxykinase, putative"
PBANKA_1356100,3.4920486100896503e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1356200,2.19517143622758e-06,"tRNA guanosine-2'-O-methyltransferase, putative"
PBANKA_1356400,1.83331759860578e-07,"DNA repair protein RAD5, putative"
PBANKA_1356800,7.048170818807141e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1357000,1.38780361617129e-08,"aminomethyltransferase, putative"
PBANKA_1357500,1.38975241725908e-09,lipoyl synthase
PBANKA_1357800,5.86518397993686e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1357900,2.2482733257301197e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1358100,0.0235238081898408,rhomboid protease ROM6
PBANKA_1358600,3.5270270947825296e-09,"isocitrate dehydrogenase [NADP], mitochondrial, putative"
PBANKA_1358900,0.0334533273651088,"dynactin subunit 2, putative"
PBANKA_1359000,1.45632429778475e-06,"protein transport protein SEC61 subunit alpha, putative"
PBANKA_1359200,6.748777240904889e-51,"DNA/RNA-binding protein Alba 2, putative"
PBANKA_1359300,7.95268800375462e-09,"conserved Plasmodium protein, unknown function"
PBANKA_1359400,0.0190349977372467,"conserved Plasmodium protein, unknown function"
PBANKA_1359500,1.22663352423672e-17,"conserved Plasmodium protein, unknown function"
PBANKA_1359600,1.4990059620582299e-05,6-cysteine protein
PBANKA_1359900,1.9933647776716602e-05,"WD repeat-containing protein 92, putative"
PBANKA_1360000,3.83413272707814e-20,"DNA topoisomerase 3, putative"
PBANKA_1360100,0.00103667369913526,nucleoside transporter 1
PBANKA_1360300,8.90819426038671e-35,"DNA/RNA-binding protein Alba 4, putative"
