X__1,FDR,desc
PBANKA_1346500,1.7147372422776101e-07,protein tyrosine phosphatase-like protein
PBANKA_1348400,0.00048762060801510096,"histone H3-like centromeric protein CSE4, putative"
PBANKA_1349800,0.00183256692733023,thrombospondin-related anonymous protein
PBANKA_1350400,1.7311164572042498e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1351400,0.0171816787750237,"conserved Plasmodium protein, unknown function"
PBANKA_1352400,0.00949945573336255,"conserved Plasmodium protein, unknown function"
PBANKA_1352500,3.4672611798633697e-07,CPW-WPC family protein
PBANKA_1352600,7.09667228838232e-05,"serine/threonine protein kinase, putative"
PBANKA_1353500,0.0201924440955024,"exosome complex component RRP42, putative"
PBANKA_1353800,8.94255966362129e-22,"conserved Plasmodium protein, unknown function"
PBANKA_1354100,0.00358106926956669,"ras-related protein Rab-11B, putative"
PBANKA_1354300,0.000176644929693717,"sodium-dependent phosphate transporter, putative"
PBANKA_1354900,0.000514007481437916,"inner membrane complex protein 1k, putative"
PBANKA_1355700,2.19945999469254e-18,myosin A
PBANKA_1356100,0.0330165028641513,"conserved Plasmodium protein, unknown function"
PBANKA_1356300,0.00047454488641871103,"CDT1-like protein, putative"
PBANKA_1356400,0.0092555573313009,"DNA repair protein RAD5, putative"
PBANKA_1357500,7.238054813762e-10,lipoyl synthase
PBANKA_1358600,0.00102269336172213,"isocitrate dehydrogenase [NADP], mitochondrial, putative"
PBANKA_1359000,6.67123235405206e-06,"protein transport protein SEC61 subunit alpha, putative"
PBANKA_1359500,0.0467562006852542,"conserved Plasmodium protein, unknown function"
PBANKA_1359600,0.0009896530135699302,6-cysteine protein
PBANKA_1359900,1.41437552530041e-07,"WD repeat-containing protein 92, putative"
PBANKA_1360000,0.0373842239725723,"DNA topoisomerase 3, putative"
PBANKA_1360400,1.34356034628943e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1360900,0.000599649298430405,"GTPase, putative"
PBANKA_1361300,5.4747266776134004e-14,"TBC domain protein, putative"
PBANKA_1361600,0.00932351702159862,"E1-E2 ATPase, putative"
PBANKA_1361800,4.0515721849067295e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1361900,0.00337424802049931,"nucleoside diphosphate hydrolase, putative"
PBANKA_1363300,2.1527441656354197e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1363900,0.038642491377481006,"conserved protein, unknown function"
PBANKA_1364100,6.88495858130246e-14,"conserved Plasmodium protein, unknown function"
PBANKA_1364300,0.034901932139396,"glycerol kinase, putative"
PBANKA_1364400,2.7871068615041602e-08,"inner membrane complex protein 1f, putative"
PBANKA_1365200,0.0321797540251662,"thioredoxin-related protein, putative"
PBANKA_1365500,0.0387911309409781,exported protein IBIS1
PBANKA_1365600,7.61640880866597e-06,fam-a protein
PBANKA_1365721,5.19719462532216e-17,"conserved rodent malaria protein, unknown function"
PBANKA_1400200,0.00020143365296666999,PIR protein
PBANKA_1400400,2.20768294452585e-05,fam-b protein
PBANKA_1400600,0.00107767787291449,"cytoadherence linked asexual protein, putative"
PBANKA_1401400,0.0192027935669232,"conserved Plasmodium protein, unknown function"
PBANKA_1401700,0.000138210752744365,"SNARE protein, putative"
PBANKA_1401900,0.0290885343983492,"LisH domain-containing protein, putative"
PBANKA_1402200,0.000102641069462923,"conserved Plasmodium protein, unknown function"
PBANKA_1402300,0.0035463996918357,"conserved Plasmodium protein, unknown function"
PBANKA_1402500,1.88559479860002e-07,"condensin complex subunit 2, putative"
PBANKA_1402600,0.00595680411235311,"DNA ligase I, putative"
PBANKA_1403300,0.00781946424118646,NLI interacting factor-like phosphatase
PBANKA_1403700,0.00643154604802716,"AP2 domain transcription factor, putative"
PBANKA_1404000,0.00231487462352145,"mitogen-activated protein kinase phosphatase 1, putative"
PBANKA_1404700,0.0201696561815524,"conserved Plasmodium protein, unknown function"
PBANKA_1404900,0.0164031004823396,"26S protease regulatory subunit 10B, putative"
PBANKA_1407200,0.0118258640269985,"conserved Plasmodium protein, unknown function"
PBANKA_1407300,9.86277538416205e-06,"tyrosine recombinase, putative"
PBANKA_1408600,0.0069319477904849795,"conserved Plasmodium protein, unknown function"
PBANKA_1408900,0.00398170720988505,"conserved Plasmodium protein, unknown function"
PBANKA_1409400,5.63547793481878e-07,"mitochondrial ribosomal protein S15 precursor, putative"
PBANKA_1409800,1.6454595018109e-08,"ATP synthase subunit gamma, mitochondrial, putative"
PBANKA_1409900,0.008470804953475441,"AP-1 complex subunit mu-1, putative"
PBANKA_1410400,1.7552711181672902e-15,"V-type proton ATPase catalytic subunit A, putative"
PBANKA_1410900,1.07811767259068e-05,"translation initiation factor IF-2, putative"
PBANKA_1410950,3.8960487534971e-47,apical ring associated protein 1
PBANKA_1411000,1.40913500144681e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1411100,4.20365135134577e-35,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"
PBANKA_1411400,0.000366652308992946,"ubiquitin-like protein nedd8 homologue, putative"
PBANKA_1411700,5.69084848299921e-05,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1411900,0.00418734797182034,"conserved Plasmodium protein, unknown function"
PBANKA_1412100,0.000126039603631141,"Maf-like protein, putative"
PBANKA_1412900,0.017277489338231002,"conserved Plasmodium protein, unknown function"
PBANKA_1413400,0.000346638022742371,"general transcription factor IIH subunit 2, putative"
PBANKA_1413700,0.000410362290446306,"conserved Plasmodium protein, unknown function"
PBANKA_1413800,1.1462929629105299e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1414400,0.0394215124272081,"exportin-T, putative"
PBANKA_1415600,3.3980098236348e-31,"DNA replication licensing factor MCM4, putative"
PBANKA_1415700,0.0455156565305768,"AP2 domain transcription factor AP2-G3, putative"
PBANKA_1416500,0.04014660408459,"conserved Plasmodium protein, unknown function"
PBANKA_1416900,0.0246107906047891,"structural maintenance of chromosomes protein 2, putative"
PBANKA_1417400,0.000647199763599246,"conserved Plasmodium protein, unknown function"
PBANKA_1418100,1.28327283890636e-06,"ACDC domain-containing protein, putative"
PBANKA_1418200,0.0220795651164568,"protein phosphatase PP2A regulatory subunit A, putative"
PBANKA_1418300,0.0411749124751621,"golgi protein 1, putative"
PBANKA_1418400,0.0012581697536484,"ATP-dependent Clp protease adapter protein ClpS, putative"
PBANKA_1418900,0.0021396843064632,ras-related protein Rab-11A
PBANKA_1419300,0.029093921150018,"conserved Plasmodium protein, unknown function"
PBANKA_1419900,0.000278068241431398,"phosphodiesterase gamma, putative"
PBANKA_1420400,0.00019268848899039098,"negative elongation factor A, putative"
PBANKA_1420900,0.0176046907927806,"palmitoyltransferase DHHC4, putative"
PBANKA_1421600,0.00136165119917166,"calcium/calmodulin-dependent protein kinase, putative"
PBANKA_1422400,0.00499821898869701,"importin beta, putative"
PBANKA_1422900,0.000563413385677135,"conserved Plasmodium protein, unknown function"
PBANKA_1423700,2.93905435147864e-06,"GDP-mannose 4,6-dehydratase, putative"
PBANKA_1424400,0.0120451693170527,"CS domain protein, putative"
PBANKA_1425200,0.000102641069462923,"sporozoite surface protein 3, putative"
PBANKA_1425300,0.00114386327175525,"trypsin-like serine protease, putative"
PBANKA_1426000,0.00964324649364319,"histone-arginine methyltransferase CARM1, putative"
PBANKA_1426100,0.0269617543669478,"conserved protein, unknown function"
PBANKA_1426500,2.0583126347653298e-08,"cullin-1, putative"
PBANKA_1426700,7.61640880866597e-06,"hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase, putative"
PBANKA_1426800,0.000878035243519785,"conserved Plasmodium protein, unknown function"
PBANKA_1427200,2.69955222368519e-08,protein phosphatase PPM5
PBANKA_1428500,0.0295863353467022,"glycerol-3-phosphate 1-O-acyltransferase, putative"
PBANKA_1428800,3.0037701331849604e-05,"iron-sulfur subunit of succinate dehydrogenase, putative"
PBANKA_1429800,0.0296556137742482,"conserved Plasmodium protein, unknown function"
PBANKA_1430600,8.33150703321382e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1430800,1.28343972904087e-07,"thioredoxin peroxidase 2, putative"
PBANKA_1431000,1.72751411514595e-07,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1432400,6.43955151933662e-08,perforin-like protein 2
PBANKA_1433600,4.78467773023511e-06,thrombospondin-related apical membrane protein
PBANKA_1434000,0.000485649073795765,"phosphate translocator, putative"
PBANKA_1434100,6.02017110407409e-07,"dynamin-like protein, putative"
PBANKA_1434400,7.65006720829251e-06,"secreted ookinete protein, putative"
PBANKA_1434800,7.61657091888461e-10,"aminophospholipid-transporting P-ATPase, putative"
PBANKA_1435100,4.868776056484311e-07,"ribulose-phosphate 3-epimerase, putative"
PBANKA_1435200,2.6161918976579696e-19,"zinc finger protein, putative"
PBANKA_1435800,0.0023915515542518397,"conserved Plasmodium protein, unknown function"
PBANKA_1436500,0.000509555335321718,"conserved Plasmodium protein, unknown function"
PBANKA_1436800,3.9720601164211496e-05,"protein TSSC1, putative"
PBANKA_1437100,4.36741173122333e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1437200,2.75821763982588e-07,"conserved Plasmodium protein, unknown function"
PBANKA_1437400,0.0316170902273679,"diphthine--ammonia ligase, putative"
PBANKA_1437600,0.000514007481437916,"glideosome-associated protein 45, putative"
PBANKA_1438000,2.7876944902157697e-05,"cAMP-dependent protein kinase regulatory subunit, putative"
PBANKA_1438700,0.000758428350911351,"citrate/oxoglutarate carrier protein, putative"
PBANKA_1439400,0.013264722250826,"histone chaperone ASF1, putative"
PBANKA_1441400,4.84703675038002e-14,"proliferating cell nuclear antigen 2, putative"
PBANKA_1441700,2.0997425477807503e-05,"parasitophorous vacuolar protein 2, putative"
PBANKA_1442200,2.0390520199403496e-75,protein SOC2
PBANKA_1442300,0.00361742645715439,"conserved Plasmodium protein, unknown function"
PBANKA_1443000,5.68441662100038e-10,"NIMA related kinase 1, putative"
PBANKA_1443200,1.14521012765546e-10,"RNA pseudouridylate synthase, putative"
PBANKA_1445100,0.0038215272243308103,"ATP-dependent protease subunit ClpQ, putative"
PBANKA_1445800,1.96100024993433e-06,"ras-related protein Rab-2, putative"
PBANKA_1446100,0.0487284584067624,"amino acid transporter, putative"
PBANKA_1446200,0.0335759099668039,"mitosis protein dim1, putative"
PBANKA_1447700,0.00196943774928002,"elongation factor G, putative"
PBANKA_1449400,2.4910549500024704e-08,"splicing factor 3B subunit 3, putative"
PBANKA_1449800,1.40913500144681e-05,"inorganic pyrophosphatase, putative"
PBANKA_1450000,0.0248033979635425,"tetQ family GTPase, putative"
PBANKA_1450100,0.0016574589558258199,"mRNA methyltransferase, putative"
PBANKA_1450200,7.54521529434304e-14,"serine hydroxymethyltransferase, putative"
PBANKA_1451000,6.73640012948425e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1451200,0.00134612654256032,"p25-alpha family protein, putative"
PBANKA_1453400,0.00758537002688568,protein kinase 2
PBANKA_1453500,0.0136863932291975,"HD superfamily phosphohydrolase protein, putative"
PBANKA_1453700,0.0015343537278434901,"AP2 domain transcription factor, putative"
PBANKA_1454100,8.33150703321382e-07,"ATP-dependent zinc metalloprotease FTSH 1, putative"
PBANKA_1454300,2.75571325406037e-05,"vacuolar protein sorting-associated protein 16, putative"
PBANKA_1454500,1.54467017818726e-09,"polyadenylation factor subunit 2, putative"
PBANKA_1454800,7.2651025966253e-05,"RNA-binding protein, putative"
PBANKA_1455000,3.59490401275285e-08,"mitochondrial carrier protein, putative"
PBANKA_1455100,4.36276927736008e-20,"replication factor C subunit 4, putative"
PBANKA_1456200,0.006656022615888771,"rab specific GDP dissociation inhibitor, putative"
PBANKA_1457100,0.000284986167648197,"WD repeat-containing protein 82, putative"
PBANKA_1457500,1.38411423419247e-06,"RNA polymerase II transcription factor B subunit 2, putative"
PBANKA_1457700,3.423615277776249e-139,"conserved Plasmodium protein, unknown function"
PBANKA_1458300,0.000105591202928693,"kinesin-13, putative"
PBANKA_1459300,1.05244212590315e-77,actin I
PBANKA_1460700,0.000688513218985991,dipeptidyl aminopeptidase 2
PBANKA_1461100,0.0064562259070870395,"pre-mRNA-splicing factor RBM22, putative"
PBANKA_1462400,0.029196774911303,"protein CutA, putative"
PBANKA_1464200,3.02559807521862e-13,"thymidylate kinase, putative"
PBANKA_1464900,0.00024594900288466497,"rhoptry neck protein 3, putative"
PBANKA_1465100,2.94286970590548e-15,"Plasmodium exported protein, unknown function"
PBANKA_1465700,1.29713228224682e-08,fam-a protein
PBANKA_MIT00700:rRNA,2.45364157380623e-11,no description
PBANKA_MIT00800:rRNA,3.549156405774029e-49,no description
PBANKA_MIT01000:rRNA,1.62037601409757e-18,no description
PBANKA_MIT01400:rRNA,6.22672144677951e-09,no description
PBANKA_MIT01700:rRNA,4.2220896208669394e-41,no description
PBANKA_MIT02200:rRNA,3.50923551307918e-08,no description
PBANKA_MIT02700:rRNA,5.044443540861379e-25,no description
PBANKA_MIT02800:rRNA,3.66398646831257e-38,no description
PBANKA_MIT03100:rRNA,8.33150703321382e-07,no description
PBANKA_MIT03500:rRNA,3.79202719138186e-30,no description
PBANKA_MIT03600:rRNA,4.490904835738229e-19,no description
PBANKA_MIT03700:rRNA,3.26946393657837e-06,no description
